yolov8n,yolov8s,yolov8m,yolov8l,yolov8x
0.49924220431000244,0.3656921888351996,0.23847320890262744,0.12760292313031762,0.1112476983885557
3.790991759664566,1.4382486048902394,0.6271472892349462,0.31459364182877114,0.20949253038944907
3.9688194895222813,1.5201192812103825,0.6314622138508439,0.3076046849036964,0.21632215450739578
3.944628724859987,1.2869133102417558,0.6156096971020594,0.3161591602022307,0.2087875776711648
3.9123634409885977,1.4984826908140452,0.564263987526284,0.31742304468067734,0.2155450136525073
3.839763295841748,1.507068407466814,0.6321203901621224,0.3006871285413846,0.21253193891948466
3.930187537129803,1.3746971149512877,0.6198809217318874,0.326683894864635,0.21743167624457913
3.859173383386699,1.4657833929063182,0.5485102826454065,0.3132372659311128,0.20889308039280607
3.8215917953801632,1.5137847650808087,0.6232459846713998,0.32945488672490436,0.2136977786518451
3.905667370020728,1.3218337301593555,0.6308856773309303,0.3119667235812196,0.214181057094315
3.83502013833965,1.503291123089258,0.6395828892107411,0.32479113509913776,0.21287448081347685
2.701636387644484,1.4685475597757773,0.6383788240404502,0.3125832311772988,0.21506763114995517
3.987735322556263,1.5159393407985104,0.6025210676749903,0.3203884592738938,0.21701855808812331
3.9227111694705377,1.5337587127014467,0.6102892785591116,0.3293485621530077,0.20856531683867335
3.8626776712154673,1.4943882555439603,0.6546589012329608,0.326439987105232,0.21144344355809427
3.845177283378377,1.5472506198329576,0.6375282356354885,0.3135937837267389,0.22296622784912137
3.982634919308587,1.4176574452379085,0.6539785724498516,0.32506394630959035,0.2087932733017362
3.754599140103356,1.5151420134972968,0.6438209183960105,0.3274238675636004,0.22073198874106367
4.022850127563254,1.5150845463546507,0.6297832240251643,0.33053622029044255,0.21631074163884717
3.9971372127087172,1.5383146076481777,0.6478999383813654,0.3226034317471686,0.2159847847327436
3.8765257977310013,1.5114598115604962,0.6591548782254838,0.33624532425200054,0.21110991878947455
2.3177867569694346,1.3184697177880862,0.602142720451313,0.3177995138035011,0.2202614966697447
3.9198626558742746,1.5009064187905303,0.6525523933277075,0.3208062744363772,0.21344306856979897
3.9107255576389286,1.5334043313156307,0.6133411479674055,0.3146456089939212,0.22504757903592829
3.937659187158566,1.5342013586610619,0.6642333269564799,0.3397187844229897,0.21527293361816008
3.892350980348486,1.5386955346212585,0.6455919914222835,0.3389102135642173,0.22429314411650975
3.927574556705047,1.5498640179732766,0.6023188600599059,0.3405963447095149,0.21413601665014048
3.9779323269407136,1.508568255248225,0.6573706296994323,0.3381272061019717,0.21516574641327924
3.5099424424550074,1.5367376040355307,0.6165224568270797,0.3271443012067739,0.22080504506644413
3.873207363177831,1.5171906877143229,0.6002531928894186,0.33781696335193234,0.22075946488920983
3.4775698904404435,1.545088712755157,0.6519831348509315,0.3149651993936646,0.2235725508839884
3.9924801366140246,1.5377917752068297,0.655244820246441,0.31511624159234414,0.21956128302230113
4.004517883927045,1.5364448788150085,0.6602744017385651,0.33921338768657305,0.22443585816253758
3.8436409489457786,1.5469430357570952,0.6648467396814356,0.3347136944957394,0.2169133053531658
3.794390426598251,1.562123812989269,0.6530317377823878,0.30907687991744986,0.21650631012853988
3.9099308214268067,1.5383597446962711,0.6597794916888596,0.3173774086189189,0.22530779492890077
3.9837773045630605,1.5238078629907557,0.6488008263954007,0.33994976986160896,0.22337523205987259
4.070452346454431,1.5020900243239295,0.6480452900456859,0.33716522157279794,0.2129567964114557
3.930581625815883,1.5143416972323205,0.6594192405971572,0.3250162631960483,0.21887738546794983
3.989943104148612,1.527508269761571,0.6474192011790387,0.32759927749053086,0.22493280391614273
3.8633180862763594,1.5244115322060388,0.6094658856071563,0.340600631746453,0.22357106123420192
3.9734892551147625,1.5466446990696099,0.6128701886273039,0.3249259731443435,0.21744273425047703
3.9693866445593344,1.5586958444479295,0.6576053111342038,0.33624769638119806,0.2214588763144142
3.8514587008283616,1.54323144843887,0.6550886499982586,0.32645917022646637,0.21397550581464606
3.8184431822423397,1.5611778035515151,0.6584050203433034,0.3407599924443533,0.2178595073199956
3.8763430823288902,1.543322303217671,0.6609025976757895,0.3398634680869132,0.21668116355240635
3.937174976626478,1.5391077124844,0.645203786705612,0.3403813845490387,0.21682343094850015
3.8696553912921536,1.5293986806701882,0.6633101871620036,0.3293184105484803,0.2204767356080496
3.9305705755235225,1.5423631895406378,0.6481724761778337,0.31590874649806566,0.21755054389918171
3.9610534089599825,1.543731850319655,0.6631283412906128,0.31831166494304614,0.22319227493549898
3.8880068225217377,1.5240669944953702,0.6615228085017657,0.3175978560593945,0.2124763514345268
3.482440853028234,1.3754535732802255,0.5505546166644243,0.2730713956374505,0.2021336810641697
3.851235905534947,1.5540473998269702,0.6592345480507703,0.34088062898889404,0.22309058486080002
3.8867530079842245,1.5552540527672727,0.6145510271152086,0.3309444568059626,0.22246673756020263
3.9093914598011517,1.5597125041648816,0.6534644425973718,0.3401140929529154,0.22125357387772326
3.9440426610296835,1.5356314634451742,0.6547112220983519,0.33041258955607944,0.22112867939176833
3.9629059581950337,1.5263748204983758,0.6621055102476054,0.3439177261486688,0.22023710476304095
3.9912985720294385,1.5437602597039317,0.6171018999152098,0.33122870150070316,0.22771553214115103
3.9376259169760024,1.5484810369123887,0.6585039447713176,0.3409885153571104,0.22526022813544452
3.910284402694675,1.546734815421237,0.6587072621216752,0.32307944960002366,0.22099476158137532
3.939600921239992,1.527499369050823,0.6680935498920918,0.34074393616835463,0.21544318804043094
3.8689950289692376,1.5553042264572412,0.618438724964373,0.34051375043271503,0.22487125257827248
3.520968137296052,1.5460272853669577,0.6607162407372139,0.34167976792224475,0.22112211603904836
4.013054398109389,1.5159283828160972,0.6630969950160663,0.33930430024490593,0.22634073013824618
3.909285791512413,1.5574936789426446,0.658530205567741,0.3361431657726874,0.21354776305838513
3.9693565925439422,1.555746702438087,0.665181930882869,0.3289101238632485,0.2209849577263866
3.953757399796388,1.5481266773386406,0.6585181087989636,0.33730361470141507,0.21910638447698333
3.8900369777141335,1.5099172485642607,0.658042448349216,0.34082567282798093,0.22328121988097963
3.9712018784676855,1.566376655285055,0.6575832478620687,0.33999521090577595,0.2161518007453656
3.963928408740802,1.538040456992993,0.6102907881580157,0.34188959950870584,0.226726476170769
3.8632718269630195,1.530453972579347,0.6630349402307998,0.3392709261360263,0.2241665805749098
3.971359803359031,1.527123408770092,0.6616702666240099,0.33066257643948416,0.21977862131345988
3.9699239011093024,1.5369887610804314,0.6492617079608359,0.3346998321594818,0.21488781839862797
3.8653795289813333,1.5751674855516837,0.6621481566730429,0.33741665853487635,0.22400676436442074
4.028243682435288,1.5327716745029452,0.6659958496571735,0.3407655571275529,0.21801791068733248
3.964527892411608,1.5400989719097349,0.6624679707947665,0.3367244719292175,0.2216822976418286
3.9635500780084274,1.528834521307908,0.6463894277217472,0.3379924398005683,0.2123904811197079
3.8425880712503813,1.5104261909229029,0.6613375615504703,0.34053102914836636,0.22490953731246363
4.0734528022624765,1.531107073720346,0.6616001297235362,0.33620936902868825,0.21824059422075856
4.0007516365741775,1.5485822306238186,0.6568390167297018,0.3390479054356094,0.2265500430813585
3.9184015126885723,1.522127863263744,0.6599021892564256,0.3272213787862948,0.20159213561197645
3.8977368930207317,1.2956791891131296,0.6392754306184946,0.3156686120197654,0.22361648660197683
3.9243994999887724,1.5264798120025607,0.6594841459332321,0.3417023986193421,0.22598246893222187
3.9672803492921083,1.5737673424545688,0.6519376330223979,0.3378970838791673,0.22284007957481328
4.014306510381025,1.538077681594791,0.6559570233845649,0.33384536757061845,0.2144059410166716
3.9986919867025006,1.5543877697745745,0.6509327419803651,0.3395856885288998,0.22611429772231964
3.967591834958629,1.5614242254125152,0.6620504334111404,0.33869647324144564,0.22771730007012358
3.9423448013978613,1.5530266087415656,0.6195739873417535,0.3435140661844823,0.22234949874795665
3.941896484316261,1.5423722643171158,0.659436969061221,0.33919462400122147,0.2203947122975014
4.1000239492861645,1.541328798122611,0.6692440961918399,0.3391037427823394,0.22612330633438474
3.921354218282246,1.5378036153731085,0.572419695433107,0.33548887039950037,0.22065907361261325
3.9625615149227715,1.5626732219174182,0.6612522743679579,0.3426684239473391,0.22612100230439094
3.915270501872547,1.525935013122672,0.6168936903291641,0.3329002398708117,0.2257167575172655
3.9379068828571695,1.5131152402302193,0.5974783511704399,0.3411504591410838,0.225383245996043
3.9470304371720455,1.5644778122471756,0.6566186558860014,0.3407105273547004,0.22617234820144272
3.514186010464712,1.4625633243321654,0.6615843718408836,0.33803460743156405,0.2150667048159349
3.9203389529509303,1.5679119461072137,0.6588492243138898,0.3164250812298764,0.2251979775745058
3.9861435953093505,1.5523449109242888,0.6631233089130657,0.3382270285578719,0.22811249557975696
3.9163453081027177,1.5612138320815494,0.6568842794428134,0.339415860221297,0.21685012198098547
4.073915716657067,1.5101569959775272,0.6159677100056805,0.3402465822055336,0.2122674077909448
3.899026801309993,1.5485919504900012,0.6629830621211518,0.3394382194785704,0.22228234351283355
3.9226928260326717,1.5425651285653603,0.648310835249478,0.33993475411547347,0.21533750063854698
3.939242018541459,1.5398829788444812,0.6539370737984816,0.33253240112615184,0.22307317886768305
4.014537045633574,1.4856696753370497,0.6631343173381561,0.3172118839197559,0.22635850321493206
3.8290263712608303,1.5093429256387614,0.6511103856377385,0.34040768372850716,0.2278741491332011
4.029478194455786,1.4881038375678894,0.6559062469212641,0.33947616004371917,0.22738931906063684
3.9649513870179467,1.4722900278359887,0.6142272186032044,0.3398103535480994,0.22669069464312072
4.033981474268161,1.5468072583298054,0.606517873772447,0.3234153641544188,0.22349360297262247
3.9063730548715294,1.5324916566736746,0.6186358431156456,0.3340738338868569,0.22399959838939193
3.427169750269439,1.4126169138679356,0.6453765292922622,0.3306639059204022,0.22417416460823353
3.8880572802628186,1.488017256059488,0.5971511094260603,0.28113157378099857,0.20612560503849658
3.9224323677280344,1.517112212229845,0.65192780384022,0.32362145823568106,0.2240828069674551
3.9293959155606477,1.5309388566752344,0.6555453964324286,0.33725867328805786,0.21898144358143723
3.988478563719267,1.543522221392168,0.6507320748253514,0.32935236381925254,0.2249014451846482
3.976551989601416,1.5251809339292526,0.6643379039551691,0.33868651803976574,0.21915854443710486
3.8483595652421245,1.325047490063654,0.6505249731371581,0.32818586774770797,0.22133907612251122
3.081520665042998,1.367295259604276,0.5675755697672216,0.3213391254968942,0.21934505093493367
3.903036033001249,1.5431411720989099,0.6591696918330017,0.33754042606682283,0.22598890999666052
3.9656899081736077,1.5592666104320536,0.6549938175188933,0.3380601092433717,0.21451544427383218
3.8730607243409856,1.535109891115381,0.6158860355687319,0.3402749585842213,0.2220638721436828
4.025359655268386,1.5557420860047144,0.6538109787701419,0.32747867736623476,0.22074694002918238
4.007743538292485,1.569274676496184,0.6564795027019514,0.3282843252778533,0.22573466356078856
3.995990960606996,1.521620390121866,0.6153508492664006,0.32714034621793814,0.21315285463607145
3.872488581418388,1.5730620091804055,0.6629352785612092,0.3223279706836523,0.22250227207477402
3.5790477897099167,1.5187212092113143,0.6542508403721815,0.34253311913906775,0.21814899276457334
3.8608714222331044,1.5351598972388523,0.662414507500345,0.3373160116342267,0.2209745493597076
3.8804386039575016,1.2575797871144294,0.6633864578695514,0.3403479363175156,0.22694436208042143
4.09152489464648,1.501715712951771,0.6625843434484652,0.34210105621143283,0.22147021911395523
3.928332331184802,1.546816385476764,0.6569379855706527,0.34063031206508115,0.22145574263237833
3.8062043712822096,1.5226146706395534,0.6614350744604586,0.3406916806993469,0.21021762011206785
3.904449390590717,1.5084391304050733,0.6558684004898172,0.32830899386379075,0.22244912203138925
3.924818137072339,1.5302122039624297,0.6530847140828274,0.326631843517774,0.22118325307452233
4.012501566522435,1.5351070818792536,0.6633750213912658,0.34529017667137063,0.226967302410441
3.9642918240753255,1.5515616405113937,0.6614880667937818,0.3377497447734318,0.21658879708773732
4.038693152821777,1.5447444377210005,0.6631436485751508,0.3316637480158156,0.22021372413798534
3.7878488763258544,1.504805053252748,0.6622375438420319,0.3419619611605351,0.2262743897642914
3.9403078177594106,1.5154452932828077,0.6579662660642178,0.34187764438759755,0.2255967000940456
3.874212674610967,1.5235775978402655,0.6553952274934778,0.32778340542117895,0.21480625869546358
3.820171667565323,1.5440034868242805,0.6633349443686724,0.32648310782541345,0.2255097567837951
3.9113528252673357,1.554494346001507,0.6582382495960853,0.32884428861842957,0.22770598827143995
3.927512034976108,1.537583756315404,0.6122882036351576,0.34280607711727684,0.21284906187764938
3.9156104278012465,1.5075179943772288,0.6501784838453053,0.3286749092213038,0.21907143425711334
3.6912624452269207,1.5255503895254587,0.5633777542091436,0.34012609054045234,0.21738190096696838
4.0167092186084465,1.5507321446727487,0.6594001654197822,0.3445162394695656,0.22845377850086576
3.9021790704295065,1.52886238502013,0.6640224845717785,0.3436989487540546,0.22633528272996473
3.1735937398326,1.465259551182376,0.6669026255996362,0.32328636154931584,0.21628766298780833
3.8804386039575016,1.5166503043747888,0.6580770355605707,0.34467707684730936,0.21567964812518345
3.7060896872318825,1.5365186125443953,0.6623946309810184,0.34187273996439044,0.2269047309399234
3.9440092828892803,1.539125220815802,0.6603894850437504,0.34024992198100984,0.22095648257717942
3.8988926980538556,1.5521518911455672,0.6665624145800357,0.3335000978005219,0.2198227373944938
4.012582178308753,1.5652443903079807,0.6646032816726507,0.342461745900861,0.22594591158581093
4.096108002847731,1.5514462840487075,0.6592730948522111,0.34218869367797955,0.22862027959094872
3.844719073521027,1.5226793438504587,0.6616994947216173,0.3278168379191408,0.22833407415855547
3.8812465356786925,1.5223775825278274,0.6573666115818536,0.3428962347261182,0.21875394911183937
4.050679072139162,1.5307650898447265,0.6593388005965374,0.34033167031343137,0.22689062765656876
4.045237015961807,1.54780789236245,0.6379443194369705,0.33155132799843673,0.22807130208018686
3.893763838152221,1.5169229166787221,0.6578809174405174,0.3413962060232935,0.2204542658093646
4.105240800826079,1.5579964295717046,0.6611661753993704,0.32517490839516106,0.221422598851505
3.9729999564270977,1.4318568820418425,0.6246430789901769,0.34133272222331634,0.22074396587421433
3.9446175954436105,1.5451314021695846,0.6564598780112366,0.34093798621699173,0.22222192787868728
3.9387130338100014,1.559536783474719,0.6599361415666541,0.3369408454609991,0.22239460590597812
3.8916720172505297,1.5083772885197217,0.606747222893283,0.3251319056937757,0.22283601876255918
3.9265891516411093,1.5688831551043172,0.6639763379404104,0.34154357386008116,0.227709832920655
3.8652121104887653,1.5714200613910894,0.6333105031931998,0.33084974736080863,0.2279919959627577
3.990056973579442,1.5593083477920135,0.6596906630495883,0.3423520312231154,0.2265114425081478
3.9448661673709666,1.5450892819318331,0.6109746932929776,0.33740865125800706,0.22791851628735801
4.032666655129115,1.5517705884202795,0.6595148404456136,0.32075431296866963,0.2253972594023719
3.9828883058378226,1.5315996424335552,0.6430301973855373,0.3421568710627076,0.22070417102754708
3.9170841224835913,1.534054903773743,0.6659828425784021,0.3305762091599701,0.21759627600123346
3.8589319427219233,1.5427886845350873,0.6014071965759268,0.3354582011705955,0.22758131155685263
3.959628686629528,1.5384285837946328,0.6601413834106249,0.34158838488210397,0.22240123322461172
3.9449144013739423,1.522333930995434,0.5857613060217596,0.33538006425972816,0.22138593597079143
3.993708032922375,1.576026888962787,0.6597167072864786,0.32749207583617057,0.22735380865373586
3.9214898711537076,1.5549294437952654,0.6151794576047551,0.34180930167325285,0.22092445389552864
3.93457484531131,1.508420685803352,0.6600847629674278,0.33847693835017606,0.22370213100037206
3.7990576411319177,1.5374755411015797,0.6184846866829431,0.3388823107609958,0.2289593726465676
4.028684769140629,1.5433535370186662,0.663026240910528,0.34208967221800285,0.22665123777514865
3.9529711578425544,1.542172076869169,0.5849861644202445,0.34171562212380663,0.2272515425056909
4.038428727958267,1.5256397292313064,0.6505673516413769,0.3372777929446182,0.2227618964766551
4.0603726094764205,1.5279795992714025,0.6542824785431492,0.3413472505674263,0.22444860095551236
4.009076641031082,1.5706921254635153,0.6517158898695513,0.3423650535426991,0.22857811772205988
4.044394474411464,1.5749326740673875,0.5167942890114753,0.33321003707785335,0.22545901423712947
3.9558195092460813,1.5437767376259288,0.659833049482004,0.34000204602519074,0.22744169897154892
3.822615777491401,1.553506915456681,0.6612916830703153,0.3259947345639973,0.22705705740332355
4.021133869893055,1.511233807388223,0.6626041266787045,0.3189203784095451,0.2172270639296314
3.9706943478034487,1.5694725659690116,0.6599519248697461,0.3355525611709024,0.2220164898550476
3.873311090035489,1.5392997611212218,0.6549677357295233,0.34117684955045036,0.22518109953748877
3.958044373312598,1.5440722635290722,0.6572698825007605,0.3418883175675879,0.22195291817034515
3.9944915439866975,1.5364026680332357,0.6554127402439415,0.33595784379076515,0.21775135739493143
4.061245416421773,1.5431122177742311,0.658543233354226,0.32750667732560906,0.22745925065147113
3.9728080336972758,1.5275544438633473,0.6618505825172706,0.3422554566571899,0.22782583917237317
3.806318357212605,1.5356477682914282,0.6602813658930988,0.3423910732039302,0.20439456421987948
4.037503513547856,1.5593205216095603,0.6559374299187753,0.34277024584178073,0.22013436880310114
3.985999644574197,1.5455498832999115,0.6586652646310768,0.3423505222630064,0.2218522719062182
3.966537484561509,1.3244349376654436,0.6583582044102722,0.3425929367096031,0.22784285610142738
3.9363103472223524,1.5603908209240906,0.6585515052322317,0.3295027422398262,0.21891629569115853
3.8800760417582114,1.5552823111140117,0.6625219659712059,0.3411505701332042,0.22100093310011013
3.957887505626417,1.5391675813297898,0.6583975789552833,0.3423720681210629,0.22149665117534695
3.936605904293161,1.5353222991413946,0.661322754618005,0.3392946111964769,0.22702006557124343
4.009862360981915,1.542412534926088,0.6570851565445966,0.3281026115434779,0.21995917153038902
3.9067842156492905,1.5197172096043223,0.6513686369010394,0.3377919878874028,0.2220358235240651
3.8873581967820865,1.5335444942467,0.659494515381351,0.3162112406380852,0.21651854839429888
3.931156326650352,1.5458455187918658,0.6096267534946348,0.3399169573526716,0.22542094202248553
3.7272928432100025,1.534125602641987,0.6620070681573215,0.3327004233968377,0.21643381421262323
3.9480447111424875,1.5602503510680839,0.6572659686111648,0.32938303897675947,0.22521412047104894
4.125787054387782,1.567446708245465,0.6102613967221997,0.3409319447879844,0.22623155111319
3.99645166730665,1.540699207813284,0.6585957633096106,0.34193330272950445,0.22753331081672679
3.7957021359005405,1.5735736817304604,0.6644879884361489,0.33088573996080306,0.2180213898100529
3.8127644720467533,1.5594295147305959,0.6601008650408756,0.3417162346056547,0.22621915412034202
3.9966420729958445,1.5505899689202074,0.6623727681874395,0.3274720041098896,0.22397004209306354
3.9934190481993785,1.566808481071718,0.6592544426112191,0.3410502904571873,0.22681996580533964
3.910663571182158,1.542153365117872,0.6663702058464425,0.3377726466828846,0.2098300714726277
3.858555639577779,1.5342670199297594,0.6497261635242534,0.33898364809355724,0.2215189829962966
3.9725935537644084,1.5536030124527407,0.660116032873725,0.3301407609043438,0.2188558799688072
3.055162296464747,1.5499023898324313,0.6613904339661975,0.34407571873512366,0.2273358050109657
4.009755024975503,1.546775884583627,0.650581277212227,0.3433970692357521,0.21959084823827765
3.9151170062820286,1.5559648601495235,0.6589377229586076,0.34113802848060215,0.22727370755169182
3.9587354861605313,1.5625666855422764,0.6683509675009612,0.32628406500252594,0.2225118332807952
3.9018342129034,1.5375082295083409,0.6652570499209569,0.33902052800762117,0.22008126990177027
4.061210025058774,1.5292347416659284,0.6605533946424403,0.3402028123665223,0.222905558401461
4.020794648531902,1.5584792366457596,0.6648114372248084,0.33141279552585645,0.22818150724559783
3.9919861499351375,1.5224825774770945,0.6649369623936756,0.3452309196164939,0.2271156053229137
3.983330864113113,1.5340341442326473,0.6643887314278871,0.32778696610604885,0.22412118295560643
3.9570622876087076,1.5763775485084317,0.6568615444367358,0.34343691237057056,0.22599850530659266
3.9638347557938767,1.5392026011152355,0.6640357305755525,0.3416859472246709,0.22815443619422465
3.9711078815192127,1.5598871041943194,0.6614291290000828,0.3301536244446477,0.22748381274937543
3.7801609110663086,1.5303372664115316,0.6616969893549285,0.3440972564621851,0.22211175690428095
3.7945346015846506,1.4930253998821756,0.6478715163404245,0.3401974867927534,0.22695190191280507
3.883902511297133,1.3793690419539184,0.6016141425590213,0.3432110789081965,0.22136984647155758
4.0382809762034055,1.5321938300242928,0.6617275770046612,0.3391397713309236,0.227813996889918
3.9306626631917405,1.5413967702838478,0.6639224207319998,0.3429309708077663,0.22105016621303897
4.039599459499546,1.5327615920854718,0.6621293413963918,0.3413088073179637,0.21896034056358207
3.8970415663596523,1.538002670225011,0.6651320367423135,0.33917597210257444,0.22688666334168905
3.8867205924734303,1.539373769122415,0.6576147967343028,0.3410272469477062,0.22592983399454586
3.9948415608659626,1.5597577456031333,0.6658871557073935,0.3404507878096607,0.22772175092195107
2.73134594671331,1.5185469059043444,0.6609717534637437,0.3322739205821486,0.2273740091529566
4.0472863242708605,1.5456336067292467,0.6611474158875419,0.34098552144158945,0.22584089482941525
3.937130627417114,1.522818658658833,0.6615480585192587,0.34247091759794884,0.2268925791813396
3.8969800129332453,1.3264374548161622,0.6488206983861406,0.3427415918155252,0.2292117948190522
3.989389032353179,1.299246838387762,0.649971029261608,0.3367505875446319,0.2271821569311941
3.8917297921220917,1.5623292141092613,0.6590729492476758,0.3438841714144085,0.22843629695328696
3.8322695003060843,1.5442371252026341,0.6654378482626097,0.3430821645132337,0.22191794636334647
3.6701449138400988,1.5426366140366814,0.6618448384578145,0.3413691704288618,0.22617608025357927
3.939242018541459,1.5149816636933906,0.6188778288848626,0.3417732050160587,0.22950239127004224
3.9140173066532538,1.5382339317732308,0.654478499271294,0.3394666260264297,0.22633083705743967
3.848952856039041,1.5573537301933555,0.648962145844986,0.3421184684905137,0.2212649306735003
4.0338844819228905,1.5388146482775624,0.6644284096219496,0.33881444863762683,0.22141916228642372
4.012516920898685,1.5212318691298634,0.6615861458696451,0.3360435193688929,0.22380806962242303
3.967768240099745,1.5626417834433821,0.6589030452184607,0.34044429386833164,0.22843510258220248
4.066391586262526,1.5685440336632872,0.6591639942128528,0.3420363337928281,0.22912642404261158
3.8955358759908796,1.5470269101944782,0.6613801091024631,0.3294768069145838,0.21571799544515202
